#ies_format_version: 1.0
#file: 20250813_5000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 5.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	healthStatus;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
#005;	breakerPosition;	FALSE;	TRUE;	0;	other;	BOOLEAN,6. -
#006;	frequency;	FALSE;	TRUE;	0;	other;	FLOAT,9. -
YYYYMMDD;	hhmmss;	unixtimestamp;	healthStatus;	breakerPosition;	frequency
20250813;	152855;	1755079135.000;	     1;	 err19;	    err19
20250813;	152900;	1755079140.000;	     1;	 err19;	    err19
20250813;	152905;	1755079145.000;	     1;	 err19;	    err19
20250813;	152910;	1755079150.000;	     1;	 err19;	    err19
20250813;	152915;	1755079155.000;	     1;	 err19;	    err19
20250813;	152920;	1755079160.000;	     1;	 err19;	    err19
20250813;	152925;	1755079165.000;	     1;	 err19;	    err19
20250813;	152930;	1755079170.000;	     1;	 err19;	    err19
20250813;	152935;	1755079175.000;	     1;	 err19;	    err19
20250813;	152940;	1755079180.000;	     1;	 err19;	    err19
20250813;	152945;	1755079185.000;	     1;	 err19;	    err19
20250813;	152950;	1755079190.000;	     1;	 err19;	    err19
20250813;	152955;	1755079195.000;	     1;	 err19;	    err19
20250813;	153000;	1755079200.000;	     1;	 err19;	    err19
20250813;	153005;	1755079205.000;	     1;	 err19;	    err19
20250813;	153010;	1755079210.000;	     1;	 err19;	    err19
20250813;	153015;	1755079215.000;	     1;	 err19;	    err19
20250813;	153020;	1755079220.000;	     1;	 err19;	    err19
20250813;	153025;	1755079225.000;	     1;	 err19;	    err19
20250813;	153030;	1755079230.000;	     1;	 err19;	    err19
20250813;	153035;	1755079235.000;	     1;	 err19;	    err19
20250813;	153040;	1755079240.000;	     1;	 err19;	    err19
20250813;	153045;	1755079245.000;	     1;	 err19;	    err19
20250813;	153050;	1755079250.000;	     1;	 err19;	    err19
20250813;	153055;	1755079255.000;	     1;	 err19;	    err19
20250813;	153100;	1755079260.000;	     1;	 err19;	    err19
20250813;	153105;	1755079265.000;	     1;	 err19;	    err19
20250813;	153110;	1755079270.000;	     1;	 err19;	    err19
20250813;	153115;	1755079275.000;	     1;	 err19;	    err19
20250813;	153120;	1755079280.000;	     1;	 err19;	    err19
20250813;	153125;	1755079285.000;	     1;	 err19;	    err19
20250813;	153130;	1755079290.000;	     1;	 err19;	    err19
20250813;	153135;	1755079295.000;	     1;	 err19;	    err19
20250813;	153140;	1755079300.000;	     1;	 err19;	    err19
20250813;	153145;	1755079305.000;	     1;	 err19;	    err19
20250813;	153150;	1755079310.000;	     1;	 err19;	    err19
20250813;	153155;	1755079315.000;	     1;	 err19;	    err19
20250813;	153200;	1755079320.000;	     1;	 err19;	    err19
20250813;	153205;	1755079325.000;	     1;	 err19;	    err19
20250813;	153210;	1755079330.000;	     1;	 err19;	    err19
20250813;	153215;	1755079335.000;	     1;	 err19;	    err19
20250813;	153220;	1755079340.000;	     1;	 err19;	    err19
20250813;	153225;	1755079345.000;	     1;	 err19;	    err19
20250813;	153230;	1755079350.000;	     1;	 err19;	    err19
20250813;	153235;	1755079355.000;	     1;	 err19;	    err19
20250813;	153240;	1755079360.000;	     1;	 err19;	    err19
20250813;	153245;	1755079365.000;	     1;	 err19;	    err19
20250813;	153250;	1755079370.000;	     1;	 err19;	    err19
20250813;	153255;	1755079375.000;	     1;	 err19;	    err19
20250813;	153300;	1755079380.000;	     1;	 err19;	    err19
20250813;	153305;	1755079385.000;	     1;	 err19;	    err19
20250813;	153310;	1755079390.000;	     1;	 err19;	    err19
20250813;	153315;	1755079395.000;	     1;	 err19;	    err19
20250813;	153320;	1755079400.000;	     1;	 err19;	    err19
20250813;	153325;	1755079405.000;	     1;	 err19;	    err19
20250813;	153330;	1755079410.000;	     1;	 err19;	    err19
20250813;	153335;	1755079415.000;	     1;	 err19;	    err19
20250813;	153340;	1755079420.000;	     1;	 err19;	    err19
20250813;	153345;	1755079425.000;	     1;	 err19;	    err19
20250813;	153350;	1755079430.000;	     1;	 err19;	    err19
20250813;	153355;	1755079435.000;	     1;	 err19;	    err19
20250813;	153400;	1755079440.000;	     1;	 err19;	    err19
20250813;	153405;	1755079445.000;	     1;	 err19;	    err19
20250813;	153410;	1755079450.000;	     1;	 err19;	    err19
20250813;	153415;	1755079455.000;	     1;	 err19;	    err19
20250813;	153420;	1755079460.000;	     1;	 err19;	    err19
20250813;	153425;	1755079465.000;	     1;	 err19;	    err19
20250813;	153430;	1755079470.000;	     1;	 err19;	    err19
20250813;	153435;	1755079475.000;	     1;	 err19;	    err19
20250813;	153440;	1755079480.000;	     1;	 err19;	    err19
20250813;	153445;	1755079485.000;	     1;	 err19;	    err19
20250813;	153450;	1755079490.000;	     1;	 err19;	    err19
20250813;	153455;	1755079495.000;	     1;	 err19;	    err19
20250813;	153500;	1755079500.000;	     1;	 err19;	    err19
20250813;	153505;	1755079505.000;	     1;	 err19;	    err19
20250813;	153510;	1755079510.000;	     1;	 err19;	    err19
20250813;	153515;	1755079515.000;	     1;	 err19;	    err19
20250813;	153520;	1755079520.000;	     1;	 err19;	    err19
20250813;	153525;	1755079525.000;	     1;	 err19;	    err19
20250813;	153530;	1755079530.000;	     1;	 err19;	    err19
20250813;	153535;	1755079535.000;	     1;	 err19;	    err19
20250813;	153540;	1755079540.000;	     1;	 err19;	    err19
20250813;	153545;	1755079545.000;	     1;	 err19;	    err19
20250813;	153550;	1755079550.000;	     1;	 err19;	    err19
20250813;	153555;	1755079555.000;	     1;	 err19;	    err19
20250813;	153600;	1755079560.000;	     1;	 err19;	    err19
20250813;	153605;	1755079565.000;	     1;	 err19;	    err19
20250813;	153610;	1755079570.000;	     1;	 err19;	    err19
20250813;	153615;	1755079575.000;	     1;	 err19;	    err19
20250813;	153620;	1755079580.000;	     1;	 err19;	    err19
20250813;	153625;	1755079585.000;	     1;	 err19;	    err19
20250813;	153630;	1755079590.000;	     1;	 err19;	    err19
20250813;	153635;	1755079595.000;	     1;	 err19;	    err19
20250813;	153640;	1755079600.000;	     1;	 err19;	    err19
20250813;	153645;	1755079605.000;	     1;	 err19;	    err19
20250813;	153650;	1755079610.000;	     1;	 err19;	    err19
20250813;	153655;	1755079615.000;	     1;	 err19;	    err19
20250813;	153700;	1755079620.000;	     1;	 err19;	    err19
20250813;	153705;	1755079625.000;	     1;	 err19;	    err19
20250813;	153710;	1755079630.000;	     1;	 err19;	    err19
20250813;	153715;	1755079635.000;	     1;	 err19;	    err19
20250813;	153720;	1755079640.000;	     1;	 err19;	    err19
20250813;	153725;	1755079645.000;	     1;	 err19;	    err19
20250813;	153730;	1755079650.000;	     1;	 err19;	    err19
20250813;	153735;	1755079655.000;	     1;	 err19;	    err19
20250813;	153740;	1755079660.000;	     1;	 err19;	    err19
20250813;	153745;	1755079665.000;	     1;	 err19;	    err19
20250813;	153750;	1755079670.000;	     1;	 err19;	    err19
20250813;	153755;	1755079675.000;	     1;	 err19;	    err19
20250813;	153800;	1755079680.000;	     1;	 err19;	    err19
20250813;	153805;	1755079685.000;	     1;	 err19;	    err19
20250813;	153810;	1755079690.000;	     1;	 err19;	    err19
20250813;	153815;	1755079695.000;	     1;	 err19;	    err19
20250813;	153820;	1755079700.000;	     1;	 err19;	    err19
20250813;	153825;	1755079705.000;	     1;	 err19;	    err19
20250813;	153830;	1755079710.000;	     1;	 err19;	    err19
20250813;	153835;	1755079715.000;	     1;	 err19;	    err19
20250813;	153840;	1755079720.000;	     1;	 err19;	    err19
20250813;	153845;	1755079725.000;	     1;	 err19;	    err19
20250813;	153850;	1755079730.000;	     1;	 err19;	    err19
20250813;	153855;	1755079735.000;	     1;	 err19;	    err19
20250813;	153900;	1755079740.000;	     1;	 err19;	    err19
20250813;	153905;	1755079745.000;	     1;	 err19;	    err19
20250813;	153910;	1755079750.000;	     1;	 err19;	    err19
20250813;	153915;	1755079755.000;	     1;	 err19;	    err19
20250813;	153920;	1755079760.000;	     1;	 err19;	    err19
20250813;	153925;	1755079765.000;	     1;	 err19;	    err19
20250813;	153930;	1755079770.000;	     1;	 err19;	    err19
20250813;	153935;	1755079775.000;	     1;	 err19;	    err19
20250813;	153940;	1755079780.000;	     1;	 err19;	    err19
20250813;	153945;	1755079785.000;	     1;	 err19;	    err19
20250813;	153950;	1755079790.000;	     1;	 err19;	    err19
20250813;	153955;	1755079795.000;	     1;	 err19;	    err19
20250813;	154000;	1755079800.000;	     1;	 err19;	    err19
20250813;	154005;	1755079805.000;	     1;	 err19;	    err19
20250813;	154010;	1755079810.000;	     1;	 err19;	    err19
20250813;	154015;	1755079815.000;	     1;	 err19;	    err19
20250813;	154020;	1755079820.000;	     1;	 err19;	    err19
20250813;	154025;	1755079825.000;	     1;	 err19;	    err19
20250813;	154030;	1755079830.000;	     1;	 err19;	    err19
20250813;	154035;	1755079835.000;	     1;	 err19;	    err19
20250813;	154040;	1755079840.000;	     1;	 err19;	    err19
20250813;	154045;	1755079845.000;	     1;	 err19;	    err19
20250813;	154050;	1755079850.000;	     1;	 err19;	    err19
20250813;	154055;	1755079855.000;	     1;	 err19;	    err19
20250813;	154100;	1755079860.000;	     1;	 err19;	    err19
20250813;	154105;	1755079865.000;	     1;	 err19;	    err19
20250813;	154110;	1755079870.000;	     1;	 err19;	    err19
20250813;	154115;	1755079875.000;	     1;	 err19;	    err19
20250813;	154120;	1755079880.000;	     1;	 err19;	    err19
20250813;	154125;	1755079885.000;	     1;	 err19;	    err19
20250813;	154130;	1755079890.000;	     1;	 err19;	    err19
20250813;	154135;	1755079895.000;	     1;	 err19;	    err19
20250813;	154140;	1755079900.000;	     1;	 err19;	    err19
20250813;	154145;	1755079905.000;	     1;	 err19;	    err19
20250813;	154150;	1755079910.000;	     1;	 err19;	    err19
20250813;	154155;	1755079915.000;	     1;	 err19;	    err19
20250813;	154200;	1755079920.000;	     1;	 err19;	    err19
20250813;	154205;	1755079925.000;	     1;	 err19;	    err19
20250813;	154210;	1755079930.000;	     1;	 err19;	    err19
20250813;	154215;	1755079935.000;	     1;	 err19;	    err19
20250813;	154220;	1755079940.000;	     1;	 err19;	    err19
20250813;	154225;	1755079945.000;	     1;	 err19;	    err19
20250813;	154230;	1755079950.000;	     1;	 err19;	    err19
20250813;	154235;	1755079955.000;	     1;	 err19;	    err19
20250813;	154240;	1755079960.000;	     1;	 err19;	    err19
20250813;	154245;	1755079965.000;	     1;	 err19;	    err19
20250813;	154250;	1755079970.000;	     1;	 err19;	    err19
20250813;	154255;	1755079975.000;	     1;	 err19;	    err19
20250813;	154300;	1755079980.000;	     1;	 err19;	    err19
20250813;	154305;	1755079985.000;	     1;	 err19;	    err19
20250813;	154310;	1755079990.000;	     1;	 err19;	    err19
20250813;	154315;	1755079995.000;	     1;	 err19;	    err19
20250813;	154320;	1755080000.000;	     1;	 err19;	    err19
20250813;	154325;	1755080005.000;	     1;	 err19;	    err19
20250813;	154330;	1755080010.000;	     1;	 err19;	    err19
20250813;	154335;	1755080015.000;	     1;	 err19;	    err19
20250813;	154340;	1755080020.000;	     1;	 err19;	    err19
20250813;	154345;	1755080025.000;	 err32;	 err32;	    err32
20250813;	154350;	1755080030.000;	 err32;	 err32;	    err32
20250813;	154355;	1755080035.000;	 err32;	 err32;	    err32
20250813;	154400;	1755080040.000;	 err32;	 err32;	    err32
20250813;	154405;	1755080045.000;	 err32;	 err32;	    err32
20250813;	154410;	1755080050.000;	 err32;	 err32;	    err32
20250813;	154415;	1755080055.000;	 err32;	 err32;	    err32
20250813;	154420;	1755080060.000;	 err32;	 err32;	    err32
20250813;	154425;	1755080065.000;	 err32;	 err32;	    err32
20250813;	154430;	1755080070.000;	 err32;	 err32;	    err32
20250813;	154435;	1755080075.000;	 err32;	 err32;	    err32
20250813;	154440;	1755080080.000;	 err32;	 err32;	    err32
20250813;	154445;	1755080085.000;	 err32;	 err32;	    err32
20250813;	154450;	1755080090.000;	 err32;	 err32;	    err32
20250813;	154455;	1755080095.000;	 err32;	 err32;	    err32
20250813;	154500;	1755080100.000;	 err32;	 err32;	    err32
20250813;	154505;	1755080105.000;	 err32;	 err32;	    err32
20250813;	154510;	1755080110.000;	 err32;	 err32;	    err32
20250813;	154515;	1755080115.000;	 err32;	 err32;	    err32
20250813;	154520;	1755080120.000;	 err32;	 err32;	    err32
20250813;	154525;	1755080125.000;	 err32;	 err32;	    err32
20250813;	154530;	1755080130.000;	 err32;	 err32;	    err32
20250813;	154535;	1755080135.000;	 err32;	 err32;	    err32
20250813;	154540;	1755080140.000;	 err32;	 err32;	    err32
20250813;	154545;	1755080145.000;	 err32;	 err32;	    err32
20250813;	154550;	1755080150.000;	 err32;	 err32;	    err32
20250813;	154555;	1755080155.000;	 err32;	 err32;	    err32
20250813;	154600;	1755080160.000;	 err32;	 err32;	    err32
20250813;	154605;	1755080165.000;	 err32;	 err32;	    err32
20250813;	154610;	1755080170.000;	 err32;	 err32;	    err32
20250813;	154615;	1755080175.000;	 err32;	 err32;	    err32
20250813;	154620;	1755080180.000;	 err32;	 err32;	    err32
20250813;	154625;	1755080185.000;	 err32;	 err32;	    err32
20250813;	154630;	1755080190.000;	 err32;	 err32;	    err32
20250813;	154635;	1755080195.000;	 err32;	 err32;	    err32
20250813;	154640;	1755080200.000;	 err32;	 err32;	    err32
20250813;	154645;	1755080205.000;	 err32;	 err32;	    err32
20250813;	154650;	1755080210.000;	 err32;	 err32;	    err32
20250813;	154655;	1755080215.000;	 err32;	 err32;	    err32
20250813;	154700;	1755080220.000;	 err32;	 err32;	    err32
20250813;	154705;	1755080225.000;	 err32;	 err32;	    err32
20250813;	154710;	1755080230.000;	 err32;	 err32;	    err32
20250813;	154715;	1755080235.000;	 err32;	 err32;	    err32
20250813;	154720;	1755080240.000;	 err32;	 err32;	    err32
20250813;	154725;	1755080245.000;	 err32;	 err32;	    err32
20250813;	154730;	1755080250.000;	 err32;	 err32;	    err32
20250813;	154735;	1755080255.000;	 err32;	 err32;	    err32
20250813;	154740;	1755080260.000;	 err32;	 err32;	    err32
20250813;	154745;	1755080265.000;	 err32;	 err32;	    err32
20250813;	154750;	1755080270.000;	 err32;	 err32;	    err32
20250813;	154755;	1755080275.000;	 err32;	 err32;	    err32
20250813;	154800;	1755080280.000;	 err32;	 err32;	    err32
20250813;	154805;	1755080285.000;	 err32;	 err32;	    err32
20250813;	154810;	1755080290.000;	 err32;	 err32;	    err32
20250813;	154815;	1755080295.000;	 err32;	 err32;	    err32
20250813;	154820;	1755080300.000;	 err32;	 err32;	    err32
20250813;	154825;	1755080305.000;	 err32;	 err32;	    err32
20250813;	154830;	1755080310.000;	 err32;	 err32;	    err32
20250813;	154835;	1755080315.000;	 err32;	 err32;	    err32
20250813;	154840;	1755080320.000;	 err32;	 err32;	    err32
20250813;	154845;	1755080325.000;	 err32;	 err32;	    err32
20250813;	154850;	1755080330.000;	 err32;	 err32;	    err32
20250813;	154855;	1755080335.000;	 err32;	 err32;	    err32
20250813;	154900;	1755080340.000;	 err32;	 err32;	    err32
20250813;	154905;	1755080345.000;	 err32;	 err32;	    err32
20250813;	154910;	1755080350.000;	 err32;	 err32;	    err32
20250813;	154915;	1755080355.000;	 err32;	 err32;	    err32
20250813;	154920;	1755080360.000;	 err32;	 err32;	    err32
20250813;	154925;	1755080365.000;	 err32;	 err32;	    err32
20250813;	154930;	1755080370.000;	 err32;	 err32;	    err32
20250813;	154935;	1755080375.000;	 err32;	 err32;	    err32
20250813;	154940;	1755080380.000;	 err32;	 err32;	    err32
20250813;	154945;	1755080385.000;	 err32;	 err32;	    err32
20250813;	154950;	1755080390.000;	 err32;	 err32;	    err32
20250813;	154955;	1755080395.000;	 err32;	 err32;	    err32
20250813;	155000;	1755080400.000;	 err32;	 err32;	    err32
20250813;	155005;	1755080405.000;	 err32;	 err32;	    err32
20250813;	155010;	1755080410.000;	 err32;	 err32;	    err32
20250813;	155015;	1755080415.000;	 err32;	 err32;	    err32
20250813;	155020;	1755080420.000;	 err32;	 err32;	    err32
20250813;	155025;	1755080425.000;	 err32;	 err32;	    err32
20250813;	155030;	1755080430.000;	 err32;	 err32;	    err32
20250813;	155035;	1755080435.000;	 err32;	 err32;	    err32
20250813;	155040;	1755080440.000;	 err32;	 err32;	    err32
20250813;	155045;	1755080445.000;	 err32;	 err32;	    err32
20250813;	155050;	1755080450.000;	 err32;	 err32;	    err32
20250813;	155055;	1755080455.000;	 err32;	 err32;	    err32
20250813;	155100;	1755080460.000;	 err32;	 err32;	    err32
20250813;	155105;	1755080465.000;	 err32;	 err32;	    err32
20250813;	155110;	1755080470.000;	 err32;	 err32;	    err32
20250813;	155115;	1755080475.000;	 err32;	 err32;	    err32
20250813;	155120;	1755080480.000;	 err32;	 err32;	    err32
20250813;	155125;	1755080485.000;	 err32;	 err32;	    err32
20250813;	155130;	1755080490.000;	 err32;	 err32;	    err32
20250813;	155135;	1755080495.000;	 err32;	 err32;	    err32
20250813;	155140;	1755080500.000;	 err32;	 err32;	    err32
20250813;	155145;	1755080505.000;	 err32;	 err32;	    err32
20250813;	155150;	1755080510.000;	 err32;	 err32;	    err32
20250813;	155155;	1755080515.000;	 err32;	 err32;	    err32
20250813;	155200;	1755080520.000;	 err32;	 err32;	    err32
20250813;	155205;	1755080525.000;	 err32;	 err32;	    err32
20250813;	155210;	1755080530.000;	 err32;	 err32;	    err32
20250813;	155215;	1755080535.000;	 err32;	 err32;	    err32
20250813;	155220;	1755080540.000;	 err32;	 err32;	    err32
20250813;	155225;	1755080545.000;	 err32;	 err32;	    err32
20250813;	155230;	1755080550.000;	 err32;	 err32;	    err32
20250813;	155235;	1755080555.000;	 err32;	 err32;	    err32
20250813;	155240;	1755080560.000;	 err32;	 err32;	    err32
20250813;	155245;	1755080565.000;	 err32;	 err32;	    err32
20250813;	155250;	1755080570.000;	 err32;	 err32;	    err32
20250813;	155255;	1755080575.000;	 err32;	 err32;	    err32
20250813;	155300;	1755080580.000;	 err32;	 err32;	    err32
20250813;	155305;	1755080585.000;	 err32;	 err32;	    err32
20250813;	155310;	1755080590.000;	 err32;	 err32;	    err32
20250813;	155315;	1755080595.000;	 err32;	 err32;	    err32
20250813;	155320;	1755080600.000;	 err32;	 err32;	    err32
20250813;	155325;	1755080605.000;	 err32;	 err32;	    err32
20250813;	155330;	1755080610.000;	 err32;	 err32;	    err32
20250813;	155335;	1755080615.000;	 err32;	 err32;	    err32
20250813;	155340;	1755080620.000;	 err32;	 err32;	    err32
20250813;	155345;	1755080625.000;	 err32;	 err32;	    err32
20250813;	155350;	1755080630.000;	 err32;	 err32;	    err32
20250813;	155355;	1755080635.000;	 err32;	 err32;	    err32
20250813;	155400;	1755080640.000;	 err32;	 err32;	    err32
20250813;	155405;	1755080645.000;	 err32;	 err32;	    err32
20250813;	155410;	1755080650.000;	 err32;	 err32;	    err32
20250813;	155415;	1755080655.000;	 err32;	 err32;	    err32
20250813;	155420;	1755080660.000;	 err32;	 err32;	    err32
20250813;	155425;	1755080665.000;	 err32;	 err32;	    err32
20250813;	155430;	1755080670.000;	 err32;	 err32;	    err32
20250813;	155435;	1755080675.000;	 err32;	 err32;	    err32
20250813;	155440;	1755080680.000;	 err32;	 err32;	    err32
20250813;	155445;	1755080685.000;	 err32;	 err32;	    err32
20250813;	155450;	1755080690.000;	 err32;	 err32;	    err32
20250813;	155455;	1755080695.000;	 err32;	 err32;	    err32
20250813;	155500;	1755080700.000;	 err32;	 err32;	    err32
20250813;	155505;	1755080705.000;	 err32;	 err32;	    err32
20250813;	155510;	1755080710.000;	 err32;	 err32;	    err32
20250813;	155515;	1755080715.000;	 err32;	 err32;	    err32
20250813;	155520;	1755080720.000;	 err32;	 err32;	    err32
20250813;	155525;	1755080725.000;	 err32;	 err32;	    err32
20250813;	155530;	1755080730.000;	 err32;	 err32;	    err32
20250813;	155535;	1755080735.000;	 err32;	 err32;	    err32
20250813;	155540;	1755080740.000;	 err32;	 err32;	    err32
20250813;	155545;	1755080745.000;	 err32;	 err32;	    err32
20250813;	155550;	1755080750.000;	 err32;	 err32;	    err32
20250813;	155555;	1755080755.000;	 err32;	 err32;	    err32
20250813;	155600;	1755080760.000;	 err32;	 err32;	    err32
20250813;	155605;	1755080765.000;	 err32;	 err32;	    err32
20250813;	155610;	1755080770.000;	 err32;	 err32;	    err32
20250813;	155615;	1755080775.000;	 err32;	 err32;	    err32
20250813;	155620;	1755080780.000;	 err32;	 err32;	    err32
20250813;	155625;	1755080785.000;	 err32;	 err32;	    err32
20250813;	155630;	1755080790.000;	 err32;	 err32;	    err32
20250813;	155635;	1755080795.000;	 err32;	 err32;	    err32
20250813;	155640;	1755080800.000;	 err32;	 err32;	    err32
20250813;	155645;	1755080805.000;	 err32;	 err32;	    err32
20250813;	155650;	1755080810.000;	 err32;	 err32;	    err32
20250813;	155655;	1755080815.000;	 err32;	 err32;	    err32
20250813;	155700;	1755080820.000;	 err32;	 err32;	    err32
20250813;	155705;	1755080825.000;	 err32;	 err32;	    err32
20250813;	155710;	1755080830.000;	 err32;	 err32;	    err32
20250813;	155715;	1755080835.000;	 err32;	 err32;	    err32
20250813;	155720;	1755080840.000;	 err32;	 err32;	    err32
20250813;	155725;	1755080845.000;	 err32;	 err32;	    err32
20250813;	155730;	1755080850.000;	 err32;	 err32;	    err32
20250813;	155735;	1755080855.000;	 err32;	 err32;	    err32
20250813;	155740;	1755080860.000;	 err32;	 err32;	    err32
20250813;	155745;	1755080865.000;	 err32;	 err32;	    err32
20250813;	155750;	1755080870.000;	 err32;	 err32;	    err32
20250813;	155755;	1755080875.000;	 err32;	 err32;	    err32
20250813;	155800;	1755080880.000;	 err32;	 err32;	    err32
20250813;	155805;	1755080885.000;	 err32;	 err32;	    err32
20250813;	155810;	1755080890.000;	 err32;	 err32;	    err32
20250813;	155815;	1755080895.000;	 err32;	 err32;	    err32
20250813;	155820;	1755080900.000;	 err32;	 err32;	    err32
20250813;	155825;	1755080905.000;	 err32;	 err32;	    err32
20250813;	155830;	1755080910.000;	 err32;	 err32;	    err32
20250813;	155835;	1755080915.000;	 err32;	 err32;	    err32
20250813;	155840;	1755080920.000;	 err32;	 err32;	    err32
20250813;	155845;	1755080925.000;	 err32;	 err32;	    err32
20250813;	155850;	1755080930.000;	 err32;	 err32;	    err32
20250813;	155855;	1755080935.000;	 err32;	 err32;	    err32
20250813;	155900;	1755080940.000;	 err32;	 err32;	    err32
20250813;	155905;	1755080945.000;	 err32;	 err32;	    err32
20250813;	155910;	1755080950.000;	 err32;	 err32;	    err32
20250813;	155915;	1755080955.000;	 err32;	 err32;	    err32
20250813;	155920;	1755080960.000;	 err32;	 err32;	    err32
20250813;	155925;	1755080965.000;	 err32;	 err32;	    err32
20250813;	155930;	1755080970.000;	 err32;	 err32;	    err32
20250813;	155935;	1755080975.000;	 err32;	 err32;	    err32
20250813;	155940;	1755080980.000;	 err32;	 err32;	    err32
20250813;	155945;	1755080985.000;	 err32;	 err32;	    err32
20250813;	155950;	1755080990.000;	 err32;	 err32;	    err32
20250813;	155955;	1755080995.000;	 err32;	 err32;	    err32
20250813;	160000;	1755081000.000;	 err32;	 err32;	    err32
20250813;	160005;	1755081005.000;	 err32;	 err32;	    err32
20250813;	160010;	1755081010.000;	 err32;	 err32;	    err32
20250813;	160015;	1755081015.000;	 err32;	 err32;	    err32
20250813;	160020;	1755081020.000;	 err32;	 err32;	    err32
20250813;	160025;	1755081025.000;	 err32;	 err32;	    err32
20250813;	160030;	1755081030.000;	 err32;	 err32;	    err32
20250813;	160035;	1755081035.000;	 err32;	 err32;	    err32
20250813;	160040;	1755081040.000;	 err32;	 err32;	    err32
20250813;	160045;	1755081045.000;	 err32;	 err32;	    err32
20250813;	160050;	1755081050.000;	 err32;	 err32;	    err32
20250813;	160055;	1755081055.000;	 err32;	 err32;	    err32
20250813;	160100;	1755081060.000;	 err32;	 err32;	    err32
20250813;	160105;	1755081065.000;	 err32;	 err32;	    err32
20250813;	160110;	1755081070.000;	 err32;	 err32;	    err32
20250813;	160115;	1755081075.000;	 err32;	 err32;	    err32
20250813;	160120;	1755081080.000;	 err32;	 err32;	    err32
20250813;	160125;	1755081085.000;	 err32;	 err32;	    err32
20250813;	160130;	1755081090.000;	 err32;	 err32;	    err32
20250813;	160135;	1755081095.000;	 err32;	 err32;	    err32
20250813;	160140;	1755081100.000;	 err32;	 err32;	    err32
20250813;	160145;	1755081105.000;	 err32;	 err32;	    err32
20250813;	160150;	1755081110.000;	 err32;	 err32;	    err32
20250813;	160155;	1755081115.000;	 err32;	 err32;	    err32
20250813;	160200;	1755081120.000;	 err32;	 err32;	    err32
20250813;	160205;	1755081125.000;	 err32;	 err32;	    err32
20250813;	160210;	1755081130.000;	 err32;	 err32;	    err32
20250813;	160215;	1755081135.000;	 err32;	 err32;	    err32
20250813;	160220;	1755081140.000;	 err32;	 err32;	    err32
20250813;	160225;	1755081145.000;	 err32;	 err32;	    err32
20250813;	160230;	1755081150.000;	 err32;	 err32;	    err32
20250813;	160235;	1755081155.000;	 err32;	 err32;	    err32
20250813;	160240;	1755081160.000;	 err32;	 err32;	    err32
20250813;	160245;	1755081165.000;	 err32;	 err32;	    err32
20250813;	160250;	1755081170.000;	 err32;	 err32;	    err32
20250813;	160255;	1755081175.000;	 err32;	 err32;	    err32
20250813;	160300;	1755081180.000;	 err32;	 err32;	    err32
20250813;	160305;	1755081185.000;	 err32;	 err32;	    err32
20250813;	160310;	1755081190.000;	 err32;	 err32;	    err32
20250813;	160315;	1755081195.000;	 err32;	 err32;	    err32
20250813;	160320;	1755081200.000;	 err32;	 err32;	    err32
20250813;	160325;	1755081205.000;	 err32;	 err32;	    err32
20250813;	160330;	1755081210.000;	 err32;	 err32;	    err32
20250813;	160335;	1755081215.000;	 err32;	 err32;	    err32
20250813;	160340;	1755081220.000;	 err32;	 err32;	    err32
20250813;	160345;	1755081225.000;	 err32;	 err32;	    err32
20250813;	160350;	1755081230.000;	 err32;	 err32;	    err32
20250813;	160355;	1755081235.000;	 err32;	 err32;	    err32
20250813;	160400;	1755081240.000;	 err32;	 err32;	    err32
20250813;	160405;	1755081245.000;	 err32;	 err32;	    err32
20250813;	160410;	1755081250.000;	 err32;	 err32;	    err32
20250813;	160415;	1755081255.000;	 err32;	 err32;	    err32
20250813;	160420;	1755081260.000;	 err32;	 err32;	    err32
20250813;	160425;	1755081265.000;	 err32;	 err32;	    err32
20250813;	160430;	1755081270.000;	 err32;	 err32;	    err32
20250813;	160435;	1755081275.000;	 err32;	 err32;	    err32
20250813;	160440;	1755081280.000;	 err32;	 err32;	    err32
20250813;	160445;	1755081285.000;	 err32;	 err32;	    err32
20250813;	160450;	1755081290.000;	 err32;	 err32;	    err32
20250813;	160455;	1755081295.000;	 err32;	 err32;	    err32
20250813;	160500;	1755081300.000;	 err32;	 err32;	    err32
20250813;	160505;	1755081305.000;	 err32;	 err32;	    err32
20250813;	160510;	1755081310.000;	 err32;	 err32;	    err32
20250813;	160515;	1755081315.000;	 err32;	 err32;	    err32
20250813;	160520;	1755081320.000;	 err32;	 err32;	    err32
20250813;	160525;	1755081325.000;	 err32;	 err32;	    err32
20250813;	160530;	1755081330.000;	 err32;	 err32;	    err32
20250813;	160535;	1755081335.000;	 err32;	 err32;	    err32
20250813;	160540;	1755081340.000;	 err32;	 err32;	    err32
20250813;	160545;	1755081345.000;	 err32;	 err32;	    err32
